"calBP","PrDens","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","MKDE"
3170,4.71721181300961,0.0014179,0.0012524,0.001183,0.0012542,0.0012059,0.001396,0.0014484,0.0014016,0.001415,0.0016843,0.0014096,0.0014734,0.001556,0.0013306,0.0013982,0.001657,0.0013417,0.0014616,0.0014025,0.0015714,0.0014861,0.0013629,0.0012961,0.0013401,0.0014247,0.0015015,0.001392,0.0015542,0.0014646,0.0015422,0.0015845,0.0015289,0.0012275,0.0016212,0.0010226,0.0016575,0.0017268,0.0011933,0.0012814,0.001411,0.0015086,0.0015027,0.0012571,0.0014336,0.0013127,0.0015002,0.0012422,0.0016267,0.0013919,0.0013028,0.0016752,0.0013559,0.0015644,0.0017529,0.0018272,0.0013422,0.0015698,0.0017633,0.0014694,0.0013847,0.001406,0.001278,0.0017589,0.0014961,0.001161,0.0015717,0.0011324,0.0014269,0.001528,0.0014385,0.0016716,0.0014299,0.001453,0.0012821,0.0013131,0.0013854,0.0015275,0.0015423,0.001562,0.0015508,0.0013773,0.0011744,0.0012065,0.0016252,0.0012795,0.001413,0.0013855,0.0015586,0.0014643,0.0014846,0.0012804,0.0012965,0.0012958,0.0014695,0.0014394,0.0012621,0.0013154,0.0012883,0.0015894,0.0013052,0.0015391,0.0013656,0.0015923,0.0017642,0.0017363,0.0012403,0.0015989,0.0012796,0.0014756,0.001025,0.0011898,0.0014772,0.0015279,0.0014037,0.0012355,0.0012943,0.001265,0.0009815,0.0014608,0.0014733,0.0014035,0.0012367,0.0014085,0.0012483,0.00125,0.0014467,0.0015445,0.0017582,0.001306,0.0017631,0.0015686,0.0018946,0.0012809,0.0014914,0.0015156,0.001666,0.0013895,0.0015234,0.0016603,0.001474,0.0016971,0.0013827,0.0011707,0.0014735,0.0014415,0.001691,0.0014461,0.0015708,0.0012756,0.0012978,0.0013007,0.0015429,0.001474,0.0012554,0.0015613,0.0014466,0.0012428,0.0014568,0.0014058,0.001087,0.0015034,0.0013833,0.0010796,0.0017975,0.0013051,0.0015051,0.0014264,0.0012786,0.0011972,0.0018481,0.0012073,0.0011315,0.0010666,0.001677,0.0013413,0.0016449,0.0018507,0.001364,0.0015084,0.001547,0.0011484,0.0012948,0.0015853,0.0014806,0.0010383,0.0012572,0.0015946,0.0014193,0.0012659,0.0011839,0.0013079,0.0014496,0.0016214,0.0013577,0.0015079,0.0013432,0.0014655,0.0015423,0.0012936,0.0017163,0.00142801300696558
3140,5.26111244042043,0.0015452,0.0014538,0.0012488,0.0014046,0.0013056,0.0015732,0.001527,0.0015265,0.0014565,0.0017563,0.0014563,0.0017048,0.0017392,0.0015626,0.0014761,0.0017006,0.001455,0.0014718,0.0015165,0.0016686,0.0016241,0.0015102,0.0014535,0.00137,0.0014362,0.0015985,0.0016009,0.0016187,0.0015752,0.0016608,0.0017164,0.0017138,0.0013822,0.0016358,0.0011758,0.001635,0.0017571,0.0012403,0.0014018,0.0016283,0.0015971,0.0017381,0.0014413,0.0015258,0.0014714,0.0016281,0.0012585,0.0017751,0.0015894,0.001454,0.0017145,0.0014872,0.0017085,0.0017402,0.001934,0.0014183,0.0016797,0.0017533,0.0015879,0.0014982,0.0015335,0.001419,0.0018004,0.0015462,0.0012516,0.0016474,0.0012447,0.0015001,0.0016108,0.0015875,0.001756,0.0016224,0.0015397,0.0014466,0.0015577,0.0014853,0.0016268,0.0015693,0.0016481,0.001668,0.0015611,0.0013125,0.0012638,0.0017642,0.0013959,0.0014266,0.0015165,0.0016371,0.0015789,0.0016216,0.001393,0.0014363,0.0013203,0.0017333,0.0015372,0.0014056,0.0014195,0.0013458,0.0016995,0.0015663,0.0016845,0.0014905,0.0015615,0.0017358,0.0017564,0.0013391,0.0017696,0.0015087,0.0016757,0.001121,0.0012394,0.0016058,0.0016646,0.0015463,0.0012823,0.0014864,0.0014445,0.0012021,0.0015645,0.0015238,0.0014304,0.0012665,0.0015573,0.0013191,0.0013064,0.0015651,0.0016733,0.0018533,0.0014053,0.0017525,0.0015658,0.0020005,0.001431,0.0016769,0.0015578,0.0017682,0.001494,0.0016245,0.0017397,0.0015135,0.0017115,0.0015325,0.0013808,0.0015755,0.0015581,0.0017799,0.0015727,0.0016481,0.0014895,0.0014289,0.0012739,0.0016508,0.0016538,0.0014355,0.0016891,0.0015755,0.0012798,0.0016202,0.0014465,0.0012249,0.0015512,0.0014775,0.0011865,0.0017385,0.0014668,0.001533,0.0016235,0.0014573,0.0013965,0.0020193,0.0012904,0.0013053,0.0011731,0.0018067,0.0015193,0.0017179,0.002055,0.0015144,0.0017476,0.0016946,0.0012997,0.001461,0.0015771,0.001506,0.0011025,0.0014235,0.0016536,0.0014781,0.0013615,0.0013862,0.0014947,0.0016773,0.0017389,0.0014599,0.0016013,0.0015924,0.0016095,0.0016238,0.0014076,0.0017455,0.00153991873409487
3110,5.64269041497906,0.0016766,0.0016622,0.0013228,0.0015464,0.0014162,0.0017664,0.0015824,0.0016578,0.0014745,0.0018047,0.001482,0.0019271,0.0019074,0.0018136,0.0015428,0.0017163,0.0015636,0.0014832,0.0016215,0.0017411,0.0017509,0.0016613,0.0016125,0.0013854,0.0014306,0.0016749,0.0018059,0.0016586,0.0016898,0.0017674,0.0018299,0.0018966,0.0015468,0.0016099,0.0013734,0.0015713,0.0017708,0.0012909,0.0015202,0.0018418,0.0016735,0.0019852,0.0016492,0.0016071,0.0016372,0.0017411,0.001281,0.0019037,0.0018059,0.0016066,0.0017322,0.0016294,0.0018435,0.0017016,0.0020009,0.0014825,0.0017597,0.0017019,0.001714,0.0016068,0.0016606,0.0015596,0.0018161,0.0015679,0.0013356,0.0017208,0.0013632,0.0015736,0.0016683,0.0017334,0.001816,0.0018148,0.0016165,0.0016307,0.0018328,0.0015867,0.0017196,0.0015878,0.0017178,0.0017691,0.001743,0.0014749,0.0013255,0.0018759,0.0015286,0.0014298,0.0016522,0.0016761,0.0016845,0.001746,0.0015157,0.0015842,0.0013395,0.0020086,0.0016338,0.0015555,0.0015219,0.0013942,0.0017895,0.0018535,0.0018195,0.0016161,0.0014715,0.001656,0.001752,0.0014426,0.0019359,0.0017597,0.0018848,0.0012345,0.0012889,0.0017176,0.0017949,0.0016834,0.0013301,0.0016908,0.0016403,0.0014667,0.0016545,0.0015644,0.0014577,0.0012975,0.0017192,0.0013963,0.0013699,0.0016752,0.0017864,0.0019193,0.0014995,0.0017059,0.0015276,0.0020571,0.001586,0.0018426,0.0015915,0.001834,0.001599,0.0017145,0.0017666,0.001536,0.0016885,0.0016825,0.0016183,0.0016622,0.0016774,0.0018616,0.0016956,0.0017007,0.0017145,0.0015733,0.0012359,0.0017473,0.0018262,0.0016352,0.0017961,0.0016943,0.0013193,0.001779,0.0014722,0.0013876,0.001596,0.0015675,0.0012983,0.0016261,0.001633,0.001533,0.0018272,0.0016625,0.0016142,0.0021723,0.0013736,0.0014986,0.0013024,0.0019335,0.001694,0.0017644,0.002235,0.0016622,0.0019861,0.0018399,0.001465,0.001641,0.0015272,0.0015044,0.0011805,0.0015919,0.0016901,0.0015321,0.001481,0.0015994,0.0016923,0.0019116,0.0018396,0.0015622,0.0016841,0.0018503,0.001763,0.0017011,0.0015342,0.0017267,0.00164617848545222
3080,5.89248937602928,0.001755,0.0018435,0.0014314,0.0016633,0.0015237,0.0019198,0.0016222,0.0017598,0.0015062,0.0018413,0.001513,0.0020867,0.0020106,0.0019854,0.0016075,0.0017047,0.0016542,0.0014954,0.0017043,0.0017987,0.0018184,0.0017901,0.0017345,0.00141,0.0014357,0.001729,0.001919,0.0016657,0.0017588,0.0018514,0.0018993,0.0020252,0.0017059,0.0016009,0.0015754,0.0015056,0.0017779,0.0013722,0.0016411,0.0019836,0.0017429,0.0021504,0.0018173,0.0016822,0.0018007,0.0018042,0.0013416,0.0020124,0.001962,0.0017347,0.0017325,0.0017498,0.0019221,0.001663,0.0020172,0.0015552,0.0018247,0.0016565,0.0018083,0.0016923,0.0017562,0.0016881,0.0018184,0.0016062,0.0014397,0.0017832,0.0015043,0.0016162,0.0017079,0.0018211,0.0018307,0.0019856,0.0016738,0.0017793,0.0020193,0.0016976,0.0017597,0.0015796,0.0017435,0.0018398,0.0018804,0.0016117,0.0014035,0.0019739,0.0016574,0.0014142,0.0017944,0.0017182,0.0017623,0.0018511,0.001605,0.0017049,0.0014024,0.0021981,0.0017066,0.0016888,0.0016018,0.0014625,0.0018449,0.0020664,0.0019123,0.0017005,0.0014053,0.0015963,0.0017199,0.0015466,0.0020266,0.0019458,0.0020468,0.0013535,0.0013695,0.0017791,0.0018794,0.0017816,0.0013648,0.0018636,0.0017724,0.0016921,0.0017069,0.0015911,0.001518,0.0013643,0.0018311,0.0014553,0.0014145,0.0017457,0.001893,0.0019483,0.0016071,0.0016778,0.0014927,0.0020701,0.0017164,0.001953,0.0016223,0.0018656,0.0016891,0.0017538,0.0017648,0.0015572,0.0016558,0.0017963,0.0017884,0.0017135,0.0017713,0.0019194,0.001783,0.0017589,0.0018584,0.0016854,0.0012581,0.0018028,0.0019425,0.0018086,0.0018535,0.00178,0.0013734,0.0018922,0.0014942,0.0015365,0.00163,0.0016329,0.001413,0.001538,0.0017769,0.0015469,0.0019817,0.0018396,0.0017792,0.0022146,0.0014385,0.0016878,0.0014368,0.0019918,0.0018193,0.0018012,0.0023501,0.0017751,0.0021509,0.0019188,0.0016457,0.0017807,0.0014916,0.001507,0.0012747,0.0017291,0.00171,0.0015807,0.0015902,0.0018066,0.0018259,0.0020761,0.0018914,0.0016547,0.0017321,0.0020546,0.0018635,0.0017288,0.0016586,0.001706,0.00172895831506144
3050,5.94159799597185,0.001668,0.0019382,0.0016485,0.0017036,0.0016214,0.00195,0.0016133,0.0017682,0.0015801,0.0018395,0.001561,0.00205,0.0019102,0.0019101,0.0016665,0.0016086,0.0016889,0.0015108,0.0017192,0.0018098,0.0016991,0.0018477,0.0017393,0.0014627,0.0014739,0.0017138,0.001744,0.0015704,0.0016855,0.0018635,0.00183,0.0019833,0.0018473,0.001645,0.0017914,0.001434,0.0017632,0.0015496,0.0017705,0.001901,0.0017895,0.0020603,0.0018614,0.0017388,0.0019571,0.0017111,0.0015214,0.0020575,0.0019305,0.0017865,0.0016781,0.0018,0.0018249,0.0016238,0.0018764,0.0016547,0.001843,0.0016305,0.0018015,0.0017076,0.0017535,0.0017813,0.0017796,0.0016935,0.001608,0.001811,0.0017157,0.0015627,0.0016903,0.0017265,0.0017026,0.0020876,0.0016693,0.0018146,0.0019299,0.0018389,0.001638,0.0014892,0.0016297,0.0018157,0.0018835,0.0016693,0.0015328,0.0020288,0.0017745,0.0013405,0.0019551,0.0017706,0.0017539,0.0018961,0.0015907,0.0017405,0.0016025,0.0021198,0.0017037,0.0017708,0.0016094,0.0015918,0.001793,0.0020467,0.0018713,0.0016549,0.0014143,0.0015992,0.0016009,0.0016522,0.0018799,0.0019287,0.002058,0.0014895,0.0015477,0.001683,0.0018198,0.0017587,0.0013584,0.001938,0.0017037,0.0017969,0.0016413,0.0015746,0.0016822,0.0015446,0.0017883,0.001458,0.0013995,0.0016927,0.0019799,0.0018623,0.0017584,0.0017077,0.0014676,0.0019466,0.0017697,0.0018909,0.0016441,0.0017889,0.0017328,0.0016349,0.0016731,0.0015739,0.0015907,0.0017972,0.0017473,0.0016531,0.0017854,0.001902,0.0017598,0.0018345,0.0017476,0.0016961,0.0014685,0.0017297,0.0018848,0.0019007,0.0017549,0.0017632,0.0014719,0.0018631,0.0015051,0.0016421,0.0016293,0.001616,0.001536,0.001524,0.0018501,0.0016027,0.0019827,0.0019275,0.0017788,0.0019113,0.001443,0.0018642,0.0015877,0.0018354,0.0017877,0.0018077,0.002262,0.0017778,0.0020855,0.0017904,0.0018739,0.0017922,0.0014996,0.0015235,0.0014192,0.0017687,0.0016784,0.0016115,0.0016675,0.0019947,0.0017577,0.0020216,0.0017889,0.001718,0.0016725,0.0020916,0.001798,0.0016016,0.0017757,0.0016801,0.00173823911710136
3020,5.88772525324743,0.001569,0.0020265,0.0018735,0.0017383,0.0017184,0.0019712,0.0016008,0.00177,0.0016573,0.0018347,0.0016102,0.0019992,0.0017954,0.0018162,0.001725,0.0015063,0.0017195,0.0015267,0.001729,0.0018178,0.0015666,0.0019005,0.001736,0.0015176,0.0015145,0.0016937,0.0015481,0.0014679,0.0016017,0.0018706,0.0017507,0.0019293,0.0019876,0.0016928,0.0020084,0.0013618,0.0017473,0.001734,0.0019005,0.0018023,0.0018336,0.0019517,0.0018962,0.0017939,0.002113,0.0016065,0.0017099,0.0020981,0.0018855,0.0018326,0.0016195,0.001845,0.0017148,0.0015844,0.0017238,0.0017561,0.0018579,0.0016059,0.0017876,0.0017172,0.0017436,0.0018735,0.0017378,0.0017854,0.0017809,0.0018363,0.0019324,0.001502,0.0016686,0.0016188,0.0015644,0.002185,0.0016605,0.001842,0.0018204,0.0019823,0.0015031,0.0013926,0.001506,0.0017848,0.0018762,0.0017207,0.0016659,0.0020806,0.0018909,0.0012622,0.0021171,0.0018233,0.001739,0.0019366,0.0015682,0.0017697,0.0018125,0.0020221,0.0016951,0.001849,0.001612,0.0017265,0.001733,0.0020106,0.0018204,0.0016002,0.0014289,0.0016071,0.0014759,0.0017577,0.0017162,0.0018968,0.002058,0.0016267,0.0017331,0.0015756,0.0017499,0.0017271,0.0013491,0.0020055,0.0016208,0.0018925,0.0015674,0.0015547,0.0018539,0.0017329,0.0017339,0.001458,0.0013802,0.0016309,0.002065,0.0017674,0.0019126,0.0017418,0.0014432,0.0018135,0.0018174,0.001816,0.001665,0.0017047,0.0017733,0.0015043,0.001575,0.0015903,0.0015237,0.0017903,0.0016909,0.0015848,0.001794,0.0018788,0.0017285,0.0019114,0.0016183,0.0016993,0.0016926,0.0016473,0.0018143,0.0019865,0.0016452,0.001739,0.0015737,0.0018236,0.0015156,0.0017445,0.001627,0.001593,0.0016597,0.0015154,0.0019181,0.0016613,0.0019725,0.002009,0.0017665,0.0015831,0.0014434,0.0020391,0.0017396,0.0016633,0.0017452,0.0018126,0.0021595,0.001773,0.0020033,0.0016467,0.0021057,0.0017948,0.001511,0.001541,0.0015676,0.0018014,0.001643,0.0016415,0.0017425,0.0021815,0.0016753,0.0019515,0.0016753,0.0017789,0.001605,0.0021165,0.0017204,0.001463,0.0018923,0.0016537,0.00174221208232666
2990,5.76477554006227,0.0015319,0.0020374,0.0019786,0.001754,0.0018135,0.0019259,0.0016093,0.0018046,0.0017303,0.001787,0.0016267,0.0019305,0.0017157,0.0017235,0.0017738,0.0014418,0.0017319,0.0015444,0.0016847,0.001815,0.0014962,0.0018807,0.0017166,0.0015577,0.0015592,0.0016571,0.0014627,0.0014296,0.0015524,0.0018189,0.0016492,0.0018287,0.0019873,0.0016885,0.0020833,0.0013566,0.0016894,0.0018441,0.0019546,0.0017085,0.0018345,0.0017898,0.0018734,0.001807,0.0021325,0.0015577,0.0018208,0.0020233,0.0017897,0.0018536,0.0016057,0.0018713,0.0016841,0.0015432,0.001614,0.0018435,0.0018483,0.0016144,0.0017354,0.0016585,0.0017166,0.0019022,0.001695,0.0018389,0.0019196,0.0017931,0.0020639,0.001499,0.0016382,0.0015485,0.0015037,0.0021648,0.0016745,0.0019465,0.0017161,0.0020221,0.001424,0.001362,0.0014662,0.0017617,0.0018781,0.0017141,0.0018339,0.0020482,0.0019348,0.0012719,0.0021368,0.0018336,0.0017312,0.0019226,0.0015522,0.001785,0.001919,0.0019032,0.0017127,0.0018837,0.0016336,0.0018239,0.0016259,0.0019373,0.001794,0.0015825,0.0015178,0.0015381,0.0013765,0.001842,0.0016298,0.0018477,0.0019889,0.0017275,0.0018286,0.0015219,0.0016695,0.0016792,0.0014121,0.0019975,0.0015796,0.0018991,0.0015006,0.0015207,0.0019516,0.0018388,0.0016648,0.0014684,0.0014049,0.0015653,0.0020347,0.0016736,0.0019415,0.0017517,0.0014317,0.0016929,0.0018007,0.0017456,0.001677,0.0016737,0.0017798,0.0014299,0.0015145,0.0016239,0.0014742,0.0017389,0.0016239,0.0015385,0.0017264,0.0018362,0.001672,0.0019752,0.0015232,0.0016926,0.0018706,0.0015911,0.0017272,0.0019905,0.0015708,0.0017571,0.0016467,0.001784,0.0015853,0.0017879,0.0016593,0.0015775,0.0016908,0.0015344,0.0019209,0.001692,0.0018468,0.0019689,0.0017097,0.0013917,0.0014892,0.0021428,0.0018479,0.0015566,0.0016912,0.0017885,0.0019934,0.0017225,0.0018905,0.0015621,0.0022027,0.0017793,0.0015456,0.0015627,0.0016718,0.0018304,0.0016233,0.0016606,0.0017617,0.0021963,0.0016213,0.001883,0.0015569,0.0017951,0.0015706,0.002072,0.0016494,0.0013795,0.0019295,0.0016536,0.00172986790319008
2960,5.61387901508952,0.0015678,0.0019557,0.0019423,0.0017469,0.0019035,0.0018023,0.0016428,0.0018773,0.0017978,0.0016881,0.0016042,0.0018405,0.0016772,0.0016335,0.0018113,0.0014222,0.0017214,0.0015647,0.0015763,0.0018,0.0014995,0.0017752,0.0016776,0.0015802,0.0016085,0.0016013,0.0015081,0.0014671,0.0015437,0.0016983,0.0015217,0.0016728,0.0018211,0.0016222,0.0019935,0.0014307,0.0015823,0.0018668,0.0019193,0.0016185,0.0017835,0.001566,0.0017835,0.0017706,0.0019914,0.0015739,0.00184,0.0018135,0.0016343,0.001845,0.0016442,0.0018761,0.0017466,0.0015003,0.0015544,0.0019142,0.0018101,0.0016612,0.001638,0.0015187,0.0016699,0.0018601,0.00165,0.0018477,0.0020183,0.0016691,0.0020953,0.0015644,0.0015976,0.0015232,0.0015349,0.0020065,0.0017157,0.0021418,0.0016178,0.0019397,0.001409,0.0014091,0.0015254,0.0017476,0.0018905,0.0016388,0.0020434,0.0019166,0.0018935,0.0013856,0.0019882,0.0017936,0.001734,0.0018443,0.001543,0.0017827,0.0019035,0.0017599,0.0017605,0.001867,0.0016785,0.0018784,0.0014621,0.0018201,0.001794,0.0016085,0.0016943,0.001379,0.0013077,0.001902,0.0016338,0.0017782,0.0018356,0.0017852,0.0018182,0.0015314,0.0015768,0.0016117,0.0015601,0.001901,0.0015876,0.0018009,0.0014424,0.0014696,0.0019621,0.001848,0.0015779,0.0014926,0.0014809,0.0014955,0.0018675,0.0015801,0.0018228,0.0017334,0.001435,0.001587,0.0017078,0.0016799,0.001677,0.0017054,0.0017464,0.0014219,0.0014983,0.0016779,0.0014459,0.0016356,0.0015448,0.0015177,0.0015698,0.0017703,0.0015863,0.0020237,0.0014687,0.001674,0.0019942,0.0015662,0.0016202,0.0018984,0.0015385,0.0018255,0.0016858,0.0017438,0.0017255,0.0017623,0.0017323,0.0015705,0.0016124,0.0015857,0.0018467,0.001689,0.0015851,0.001784,0.0016007,0.0013615,0.001586,0.0021609,0.0019046,0.0015274,0.0016242,0.001731,0.001753,0.0016183,0.0017405,0.0015472,0.0021408,0.0017421,0.0016075,0.0015895,0.0017239,0.0018547,0.001626,0.0016666,0.0017145,0.0020081,0.0016014,0.0018165,0.0014328,0.0017598,0.0015761,0.0019459,0.0015864,0.0013607,0.0018729,0.0016844,0.00169828238745346
2930,5.46395239384987,0.0016057,0.0018729,0.0019069,0.0017383,0.0019875,0.0016826,0.0016771,0.001946,0.0018652,0.0015925,0.0015853,0.0017533,0.0016431,0.0015427,0.0018463,0.0014054,0.0017116,0.0015844,0.0014749,0.0017843,0.0015076,0.0016722,0.0016424,0.0016039,0.0016573,0.0015463,0.0015537,0.0015056,0.0015389,0.0015838,0.001398,0.001519,0.0016599,0.0015587,0.0019036,0.0015093,0.0014783,0.0018864,0.001883,0.001533,0.0017307,0.0013485,0.0017022,0.0017355,0.0018506,0.001591,0.0018575,0.001608,0.0014848,0.0018351,0.0016839,0.0018812,0.0018053,0.0014614,0.0015006,0.0019808,0.0017693,0.0017082,0.0015442,0.0013834,0.0016234,0.0018188,0.001607,0.0018556,0.0021113,0.0015491,0.0021238,0.0016313,0.0015598,0.0014999,0.0015676,0.0018509,0.0017567,0.0023269,0.0015243,0.0018568,0.001396,0.001457,0.001588,0.0017316,0.0019033,0.0015658,0.0022452,0.0017888,0.0018535,0.0014988,0.0018398,0.0017533,0.0017353,0.0017667,0.0015355,0.0017825,0.0018878,0.001619,0.0018077,0.0018483,0.0017269,0.0019326,0.0013054,0.0017082,0.0017934,0.0016366,0.0018698,0.0012266,0.0012446,0.0019582,0.001639,0.0017087,0.0016843,0.0018426,0.0018072,0.001544,0.0014884,0.0015466,0.0017062,0.001805,0.0015991,0.0017056,0.0013887,0.0014254,0.0019707,0.0018561,0.0014974,0.0015221,0.0015577,0.0014286,0.0017048,0.0014904,0.0017064,0.0017132,0.0014404,0.0014839,0.0016181,0.0016158,0.0016797,0.0017358,0.0017148,0.0014173,0.0014828,0.0017327,0.0014211,0.001537,0.0014707,0.0015015,0.0014174,0.0017051,0.0015049,0.0020687,0.0014213,0.0016572,0.0021119,0.0015437,0.0015174,0.0018051,0.001508,0.0018903,0.0017237,0.0017101,0.0018612,0.0017407,0.001804,0.0015644,0.0015404,0.0016361,0.0017726,0.0016852,0.0013335,0.001603,0.001497,0.0013358,0.0016833,0.0021736,0.0019598,0.0014989,0.0015611,0.0016752,0.0015175,0.0015183,0.0015975,0.0015371,0.0020785,0.0017074,0.0016695,0.0016163,0.0017766,0.0018797,0.0016252,0.0016758,0.0016693,0.0018221,0.0015854,0.0017491,0.0013134,0.001726,0.0015807,0.001819,0.0015238,0.0013463,0.0018175,0.0017128,0.00166819827269892
2900,5.33458370570656,0.0016848,0.0017626,0.0018922,0.0016834,0.0019341,0.0016704,0.0017313,0.0019184,0.0019121,0.0015795,0.0016523,0.001736,0.001708,0.0014884,0.0018288,0.0014545,0.0017053,0.0015995,0.0015349,0.001762,0.0016225,0.0016393,0.0016919,0.0016542,0.0016905,0.0015152,0.001591,0.0015567,0.001627,0.0016199,0.0013708,0.0014193,0.0016239,0.0015648,0.0018206,0.0016926,0.001454,0.0018381,0.0018223,0.0015539,0.0016341,0.0013105,0.0017697,0.0017325,0.0017365,0.0016212,0.0018347,0.001524,0.001483,0.0017961,0.0017497,0.0019085,0.0017683,0.0015285,0.0015795,0.0019449,0.0016649,0.0017535,0.0015324,0.001359,0.0015858,0.0018018,0.0016279,0.0018391,0.0020646,0.0015234,0.002085,0.0017327,0.0015854,0.0015368,0.0016395,0.0017613,0.0017974,0.0022538,0.0015585,0.0017666,0.0014286,0.0015213,0.0017283,0.0016587,0.0019252,0.001548,0.002274,0.0017631,0.0018403,0.0016034,0.0016988,0.0017117,0.0017442,0.0017147,0.0015668,0.0018012,0.0018732,0.0015404,0.0018386,0.0017908,0.0018576,0.0019774,0.0013152,0.0017196,0.0017815,0.0017085,0.0020086,0.0012465,0.0013157,0.0019236,0.0016515,0.0016403,0.0015868,0.0018948,0.0017867,0.0016334,0.0015059,0.0015387,0.0017975,0.0017181,0.001686,0.0016916,0.0014413,0.0015437,0.0019365,0.0018375,0.0015711,0.0016773,0.0016455,0.0014415,0.0016476,0.001502,0.0016505,0.0016503,0.0014988,0.0014517,0.001604,0.0015875,0.001704,0.0017319,0.0017265,0.0014979,0.0014861,0.0017948,0.0014829,0.0015605,0.0015269,0.0015985,0.0013791,0.0016558,0.0015384,0.002028,0.0015482,0.0016858,0.0020955,0.0015805,0.0015147,0.0016858,0.001527,0.0018715,0.0017383,0.001827,0.0018891,0.0018221,0.0018425,0.0015768,0.0016223,0.0016616,0.001708,0.0016564,0.0013395,0.0015041,0.0015236,0.0014188,0.0017885,0.0020525,0.0019821,0.0014963,0.0015978,0.0016635,0.0014131,0.0015274,0.0016185,0.0016358,0.0020196,0.0017389,0.0017349,0.0016395,0.0018389,0.0019166,0.0016066,0.001759,0.0016723,0.0017016,0.0016681,0.0016582,0.0013098,0.001744,0.0015796,0.0016823,0.0014705,0.0014396,0.0017909,0.001682,0.00167509163937192
2870,5.26278816656909,0.0017815,0.001641,0.0018866,0.0016091,0.0018234,0.0017039,0.0017943,0.0018497,0.0019506,0.0016014,0.0017567,0.0017488,0.0018152,0.0014483,0.0017887,0.0015317,0.0017001,0.0016126,0.0016641,0.0017368,0.0017829,0.0016362,0.0017772,0.0017157,0.001717,0.0014943,0.0016253,0.0016134,0.0017545,0.0017204,0.0013846,0.0013429,0.0016413,0.0016002,0.0017407,0.0019206,0.0014636,0.001761,0.0017511,0.0016196,0.001519,0.0013485,0.0019028,0.0017432,0.0016336,0.0016572,0.0017945,0.0014918,0.0015443,0.0017443,0.0018263,0.0019449,0.0016905,0.001641,0.0017145,0.0018656,0.0015335,0.0017985,0.0015558,0.0013815,0.0015518,0.0017947,0.0016763,0.0018123,0.0019585,0.0015378,0.0020168,0.0018489,0.0016384,0.0015989,0.0017295,0.0016999,0.0018378,0.0020707,0.0016485,0.0016732,0.0014804,0.0015922,0.001902,0.0015622,0.0019508,0.0015543,0.002229,0.0017807,0.001839,0.0017043,0.0015612,0.0016694,0.001755,0.0016738,0.0016148,0.001829,0.001859,0.0014882,0.0018624,0.0017167,0.0020239,0.0020182,0.0013959,0.0017835,0.001766,0.0017955,0.0021323,0.0013393,0.0014443,0.0018501,0.0016675,0.0015727,0.0015123,0.0019445,0.0017622,0.0017549,0.0015682,0.0015558,0.0018657,0.0016361,0.0018058,0.0017118,0.0015391,0.0017313,0.0018842,0.0018075,0.0017106,0.0018862,0.001738,0.0014875,0.0016356,0.0015565,0.0016205,0.0015691,0.00158,0.001449,0.0016221,0.0015744,0.0017378,0.0017135,0.0017565,0.0016149,0.001497,0.0018601,0.0015816,0.0016355,0.0016386,0.0017435,0.0013898,0.0016134,0.0016215,0.0019506,0.0017494,0.0017336,0.0020217,0.0016425,0.001555,0.0015562,0.001567,0.0018166,0.0017426,0.002007,0.0018708,0.0019474,0.0018666,0.0015972,0.0017698,0.0016762,0.001648,0.0016161,0.0014556,0.0014402,0.0016061,0.0015488,0.0018967,0.001875,0.00199,0.0015042,0.0016767,0.0016705,0.0013647,0.0015831,0.0017085,0.0017814,0.0019619,0.001798,0.001802,0.001662,0.0019054,0.0019587,0.0015806,0.001874,0.0016956,0.0016088,0.0017934,0.0015572,0.001356,0.001784,0.0015759,0.0015413,0.0014215,0.0015789,0.0017767,0.001626,0.00169776106855104
